actual_price,predicted_price,residual,absolute_error,percentage_error,signed_percentage_error,price_band
26990.0,27635.152,-645.15234375,645.15234375,2.390338435531678,-2.390338435531678,Mid
32990.0,30853.916,2136.083984375,2136.083984375,6.474943875037891,6.474943875037891,Mid
39995.0,28410.492,11584.5078125,11584.5078125,28.964890142517813,28.964890142517813,High
168888.0,259410.6,-90522.59375,90522.59375,53.59918629505944,-53.59918629505944,High
66990.0,65621.25,1368.75,1368.75,2.043215405284371,2.043215405284371,High
56913.0,54941.71,1971.2890625,1971.2890625,3.4636885465535117,3.4636885465535117,High
41990.0,40640.887,1349.11328125,1349.11328125,3.212939464753513,3.212939464753513,High
15999.0,13075.187,2923.8134765625,2923.8134765625,18.274976414541534,18.274976414541534,Low
16887.0,18739.654,-1852.654296875,1852.654296875,10.970890607419909,-10.970890607419909,Low
25500.0,35349.99,-9849.98828125,9849.98828125,38.627405024509805,-38.627405024509805,Mid
31990.0,29689.15,2300.849609375,2300.849609375,7.192402655126602,7.192402655126602,Mid
54990.0,49975.6,5014.3984375,5014.3984375,9.118746022004002,9.118746022004002,High
57709.0,52633.953,5075.046875,5075.046875,8.794203460465438,8.794203460465438,High
29777.0,29070.332,706.66796875,706.66796875,2.3732006876112437,2.3732006876112437,Mid
21990.0,22169.617,-179.6171875,179.6171875,0.8168130400181901,-0.8168130400181901,Low
36400.0,38573.79,-2173.7890625,2173.7890625,5.971947973901099,-5.971947973901099,Mid
33888.0,41939.16,-8051.16015625,8051.16015625,23.75814493699835,-23.75814493699835,Mid
58900.0,55306.66,3593.33984375,3593.33984375,6.100746763582343,6.100746763582343,High
8999.0,12665.866,-3666.8662109375,3666.8662109375,40.74748539768308,-40.74748539768308,Low
20879.0,22379.674,-1500.673828125,1500.673828125,7.187479420111116,-7.187479420111116,Low
8999.0,7433.6025,1565.3974609375,1565.3974609375,17.39523792574175,17.39523792574175,Low
43990.0,42512.766,1477.234375,1477.234375,3.3581140600136394,3.3581140600136394,High
28990.0,31108.225,-2118.224609375,2118.224609375,7.306742357278371,-7.306742357278371,Mid
34382.0,55167.27,-20785.26953125,20785.26953125,60.453928018294455,-60.453928018294455,Mid
37990.0,35402.145,2587.85546875,2587.85546875,6.811938585812055,6.811938585812055,High
77888.0,82948.55,-5060.546875,5060.546875,6.4972099360620374,-6.4972099360620374,High
19490.0,21061.627,-1571.626953125,1571.626953125,8.063760662519242,-8.063760662519242,Low
26990.0,25315.066,1674.93359375,1674.93359375,6.205756182845498,6.205756182845498,Mid
94990.0,72071.83,22918.171875,22918.171875,24.126931124328877,24.126931124328877,High
10995.0,15084.776,-4089.7763671875,4089.7763671875,37.19669274386085,-37.19669274386085,Low
23577.0,27627.668,-4050.66796875,4050.66796875,17.180591121643975,-17.180591121643975,Mid
26888.0,30854.182,-3966.181640625,3966.181640625,14.750749927941834,-14.750749927941834,Mid
28990.0,27101.422,1888.578125,1888.578125,6.514584770610556,6.514584770610556,Mid
33999.0,31920.152,2078.84765625,2078.84765625,6.114437648901438,6.114437648901438,Mid
49888.0,42076.613,7811.38671875,7811.38671875,15.65784701481318,15.65784701481318,High
49059.0,60502.13,-11443.12890625,11443.12890625,23.32523880684482,-23.32523880684482,High
52640.0,51815.75,824.25,824.25,1.5658244680851066,1.5658244680851066,High
42500.0,43940.215,-1440.21484375,1440.21484375,3.3887408088235293,-3.3887408088235293,High
6999.0,7789.044,-790.0439453125,790.0439453125,11.28795464084155,-11.28795464084155,Low
41950.0,44007.527,-2057.52734375,2057.52734375,4.904713572705602,-4.904713572705602,High
289950.0,201278.36,88671.640625,88671.640625,30.581700508708398,30.581700508708398,High
40485.0,38124.816,2360.18359375,2360.18359375,5.829772986908732,5.829772986908732,High
57900.0,36563.22,21336.78125,21336.78125,36.8510902417962,36.8510902417962,High
6999.0,8340.747,-1341.7470703125,1341.7470703125,19.170553940741534,-19.170553940741534,Low
22888.0,23825.875,-937.875,937.875,4.0976712687871375,-4.0976712687871375,Low
12990.0,8081.1074,4908.892578125,4908.892578125,37.789781201886065,37.789781201886065,Low
29850.0,30574.703,-724.703125,724.703125,2.427816164154104,-2.427816164154104,Mid
18850.0,21557.72,-2707.720703125,2707.720703125,14.364566064323608,-14.364566064323608,Low
14999.0,16361.655,-1362.6552734375,1362.6552734375,9.084974154526968,-9.084974154526968,Low
12990.0,9858.538,3131.4619140625,3131.4619140625,24.106712194476522,24.106712194476522,Low
9999.0,11252.6875,-1253.6875,1253.6875,12.538128812881288,-12.538128812881288,Low
79887.0,61024.715,18862.28515625,18862.28515625,23.61120727558927,23.61120727558927,High
34998.0,28422.146,6575.853515625,6575.853515625,18.789226571875535,18.789226571875535,Mid
27888.0,27557.592,330.408203125,330.408203125,1.1847683703564256,1.1847683703564256,Mid
3750.0,10677.408,-6927.408203125,6927.408203125,184.73088541666667,-184.73088541666667,Low
6949.0,9179.167,-2230.1669921875,2230.1669921875,32.093351448949484,-32.093351448949484,Low
25290.0,28954.37,-3664.369140625,3664.369140625,14.489399527975486,-14.489399527975486,Mid
26990.0,31082.275,-4092.275390625,4092.275390625,15.162191147184142,-15.162191147184142,Mid
55990.0,52294.17,3695.828125,3695.828125,6.600871807465619,6.600871807465619,High
9999.0,12164.84,-2165.83984375,2165.83984375,21.660564493949394,-21.660564493949394,Low
18980.0,20174.973,-1194.97265625,1194.97265625,6.295957092992624,-6.295957092992624,Low
27999.0,26045.205,1953.794921875,1953.794921875,6.978088224133004,6.978088224133004,Mid
25399.0,22315.861,3083.138671875,3083.138671875,12.138819134119453,12.138819134119453,Mid
15777.0,14428.792,1348.2080078125,1348.2080078125,8.545401583396718,8.545401583396718,Low
16995.0,15557.388,1437.6123046875,1437.6123046875,8.4590309190203,8.4590309190203,Low
19999.0,18919.666,1079.333984375,1079.333984375,5.396939768863443,5.396939768863443,Low
9419.0,9340.5205,78.4794921875,78.4794921875,0.8332040788565664,0.8332040788565664,Low
73711.0,61166.535,12544.46484375,12544.46484375,17.01844343958161,17.01844343958161,High
16990.0,20939.973,-3949.97265625,3949.97265625,23.24880904208358,-23.24880904208358,Low
34988.0,33335.516,1652.484375,1652.484375,4.7230032439693606,4.7230032439693606,Mid
29388.0,30813.748,-1425.748046875,1425.748046875,4.851463341755139,-4.851463341755139,Mid
8999.0,7666.1865,1332.8134765625,1332.8134765625,14.810684260056671,14.810684260056671,Low
19995.0,18837.133,1157.8671875,1157.8671875,5.790783633408352,5.790783633408352,Low
33990.0,31032.16,2957.83984375,2957.83984375,8.702088389967638,8.702088389967638,Mid
9999.0,9658.714,340.2861328125,340.2861328125,3.403201648289829,3.403201648289829,Low
34990.0,37760.934,-2770.93359375,2770.93359375,7.919215758073736,-7.919215758073736,Mid
24990.0,25129.436,-139.435546875,139.435546875,0.5579653736494598,-0.5579653736494598,Mid
19990.0,21183.342,-1193.341796875,1193.341796875,5.969693831290646,-5.969693831290646,Low
80790.0,61946.844,18843.15625,18843.15625,23.32362452036143,23.32362452036143,High
20990.0,24440.791,-3450.791015625,3450.791015625,16.440166820509766,-16.440166820509766,Low
53995.0,43598.555,10396.4453125,10396.4453125,19.254459324937496,19.254459324937496,High
15950.0,14554.828,1395.171875,1395.171875,8.747159090909092,8.747159090909092,Low
74990.0,47051.527,27938.47265625,27938.47265625,37.25626437691692,37.25626437691692,High
77990.0,63012.22,14977.78125,14977.78125,19.204745800743687,19.204745800743687,High
12999.0,18392.115,-5393.115234375,5393.115234375,41.488693240826215,-41.488693240826215,Low
24950.0,22739.469,2210.53125,2210.53125,8.859844689378757,8.859844689378757,Mid
123488.0,115646.75,7841.25,7841.25,6.349807268722467,6.349807268722467,High
15888.0,20372.95,-4484.94921875,4484.94921875,28.22853234359265,-28.22853234359265,Low
22900.0,22891.502,8.498046875,8.498046875,0.037109375,0.037109375,Low
16995.0,17369.016,-374.015625,374.015625,2.2007391879964695,-2.2007391879964695,Low
38990.0,20805.84,18184.16015625,18184.16015625,46.63801014683252,46.63801014683252,High
39850.0,31889.846,7960.154296875,7960.154296875,19.9752930912798,19.9752930912798,High
34990.0,29945.451,5044.548828125,5044.548828125,14.417115827736495,14.417115827736495,Mid
27650.0,32217.027,-4567.02734375,4567.02734375,16.5172779159132,-16.5172779159132,Mid
25998.0,27683.082,-1685.08203125,1685.08203125,6.481583318909147,-6.481583318909147,Mid
29977.0,32481.424,-2504.423828125,2504.423828125,8.354484531891117,-8.354484531891117,Mid
24999.0,27524.26,-2525.259765625,2525.259765625,10.10144312022481,-10.10144312022481,Mid
10999.0,11318.519,-319.5185546875,319.5185546875,2.904978222452041,-2.904978222452041,Low
19999.0,16759.383,3239.6171875,3239.6171875,16.198895882294114,16.198895882294114,Low
39585.0,44291.06,-4706.05859375,4706.05859375,11.888489563597322,-11.888489563597322,High
86900.0,61206.508,25693.4921875,25693.4921875,29.566734392980436,29.566734392980436,High
6990.0,8228.527,-1238.52734375,1238.52734375,17.718559996423462,-17.718559996423462,Low
16999.0,21139.93,-4140.9296875,4140.9296875,24.359842858403436,-24.359842858403436,Low
51990.0,53326.06,-1336.05859375,1336.05859375,2.569837649067128,-2.569837649067128,High
28990.0,30853.887,-1863.88671875,1863.88671875,6.429412620731287,-6.429412620731287,Mid
17750.0,21415.484,-3665.484375,3665.484375,20.6506161971831,-20.6506161971831,Low
22990.0,19850.96,3139.0390625,3139.0390625,13.653932416267942,13.653932416267942,Mid
43987.0,38546.062,5440.9375,5440.9375,12.369421647304886,12.369421647304886,High
19868.0,22403.035,-2535.03515625,2535.03515625,12.75938774033622,-12.75938774033622,Low
19670.0,21802.488,-2132.48828125,2132.48828125,10.841323239705135,-10.841323239705135,Low
16990.0,16850.436,139.564453125,139.564453125,0.8214505775456151,0.8214505775456151,Low
88990.0,84733.22,4256.78125,4256.78125,4.783437745814136,4.783437745814136,High
23999.0,23575.406,423.59375,423.59375,1.7650475019792493,1.7650475019792493,Mid
75888.0,77553.53,-1665.53125,1665.53125,2.1947228152013496,-2.1947228152013496,High
4985.0,9669.156,-4684.15625,4684.15625,93.96502006018054,-93.96502006018054,Low
19990.0,21143.822,-1153.822265625,1153.822265625,5.771997326788394,-5.771997326788394,Low
125919.0,102359.664,23559.3359375,23559.3359375,18.70991346619652,18.70991346619652,High
10999.0,13509.621,-2510.62109375,2510.62109375,22.82590320710974,-22.82590320710974,Low
37800.0,39261.824,-1461.82421875,1461.82421875,3.867259837962963,-3.867259837962963,High
81990.0,68871.27,13118.7265625,13118.7265625,16.000398295523844,16.000398295523844,High
22990.0,22348.682,641.318359375,641.318359375,2.7895535423010003,2.7895535423010003,Mid
106990.0,146142.11,-39152.109375,39152.109375,36.594176441723526,-36.594176441723526,High
35950.0,28128.994,7821.005859375,7821.005859375,21.755231875869264,21.755231875869264,Mid
43990.0,47650.453,-3660.453125,3660.453125,8.32110280745624,-8.32110280745624,High
21880.0,23733.865,-1853.865234375,1853.865234375,8.472875842664534,-8.472875842664534,Low
18327.0,20239.455,-1912.455078125,1912.455078125,10.435178033093251,-10.435178033093251,Low
12999.0,14600.766,-1601.765625,1601.765625,12.322221901684745,-12.322221901684745,Low
99760.0,67603.22,32156.78125,32156.78125,32.23414319366479,32.23414319366479,High
42907.0,48613.844,-5706.84375,5706.84375,13.300495839839655,-13.300495839839655,High
29990.0,34515.773,-4525.7734375,4525.7734375,15.090941772257418,-15.090941772257418,Mid
13990.0,14374.551,-384.55078125,384.55078125,2.7487546908506073,-2.7487546908506073,Low
14999.0,13420.522,1578.4775390625,1578.4775390625,10.52388518609574,10.52388518609574,Low
35990.0,31818.242,4171.7578125,4171.7578125,11.591435989163656,11.591435989163656,Mid
9999.0,13906.865,-3907.865234375,3907.865234375,39.08256059980998,-39.08256059980998,Low
13990.0,12885.024,1104.9755859375,1104.9755859375,7.8983244169942814,7.8983244169942814,Low
10990.0,11816.733,-826.7333984375,826.7333984375,7.522596892060965,-7.522596892060965,Low
22987.0,25014.994,-2027.994140625,2027.994140625,8.822352375799365,-8.822352375799365,Mid
8999.0,9595.962,-596.9619140625,596.9619140625,6.633647228164241,-6.633647228164241,Low
19999.0,24193.455,-4194.455078125,4194.455078125,20.973324056827842,-20.973324056827842,Low
56990.0,60568.23,-3578.23046875,3578.23046875,6.278698839708722,-6.278698839708722,High
12999.0,13622.848,-623.84765625,623.84765625,4.799197294022617,-4.799197294022617,Low
25990.0,23624.045,2365.955078125,2365.955078125,9.103328503751444,9.103328503751444,Mid
13999.0,11660.332,2338.66796875,2338.66796875,16.705964488534892,16.705964488534892,Low
18888.0,19162.389,-274.388671875,274.388671875,1.45271427295108,-1.45271427295108,Low
37997.0,38956.95,-959.94921875,959.94921875,2.5263816057846675,-2.5263816057846675,High
37990.0,52414.953,-14424.953125,14424.953125,37.970395169781526,-37.970395169781526,High
21990.0,21086.549,903.451171875,903.451171875,4.108463719304229,4.108463719304229,Low
34885.0,35372.074,-487.07421875,487.07421875,1.3962282320481583,-1.3962282320481583,Mid
20990.0,21718.023,-728.0234375,728.0234375,3.4684299070986184,-3.4684299070986184,Low
4990.0,6817.641,-1827.64111328125,1827.64111328125,36.62607441445391,-36.62607441445391,Low
40777.0,44832.01,-4055.01171875,4055.01171875,9.944360101895676,-9.944360101895676,High
10990.0,11358.8125,-368.8125,368.8125,3.3558917197452227,-3.3558917197452227,Low
11950.0,13290.04,-1340.0400390625,1340.0400390625,11.21372417625523,-11.21372417625523,Low
5999.0,6408.315,-409.31494140625,409.31494140625,6.823052865581763,-6.823052865581763,Low
159990.0,135761.8,24228.203125,24228.203125,15.143573426464155,15.143573426464155,High
8990.0,12429.506,-3439.505859375,3439.505859375,38.259242039766406,-38.259242039766406,Low
30990.0,27359.822,3630.177734375,3630.177734375,11.714029475233946,11.714029475233946,Mid
10999.0,7769.1,3229.89990234375,3229.89990234375,29.36539596639467,29.36539596639467,Low
32990.0,32636.277,353.72265625,353.72265625,1.0722117497726584,1.0722117497726584,Mid
51888.0,57506.906,-5618.90625,5618.90625,10.828912754394079,-10.828912754394079,High
149990.0,127928.84,22061.15625,22061.15625,14.708418061204082,14.708418061204082,High
23950.0,21043.697,2906.302734375,2906.302734375,12.134875717640918,12.134875717640918,Mid
59990.0,62684.0,-2694.0,2694.0,4.490748458076347,-4.490748458076347,High
24190.0,23247.727,942.2734375,942.2734375,3.8953015192228193,3.8953015192228193,Mid
12999.0,17818.043,-4819.04296875,4819.04296875,37.07241302215555,-37.07241302215555,Low
2995.0,2649.9119,345.088134765625,345.088134765625,11.522141394511685,11.522141394511685,Low
323132.0,296085.75,27046.25,27046.25,8.37003144225889,8.37003144225889,High
32999.0,31910.533,1088.466796875,1088.466796875,3.298484187020819,3.298484187020819,Mid
29900.0,32233.9,-2333.900390625,2333.900390625,7.805686925167224,-7.805686925167224,Mid
49990.0,54253.363,-4263.36328125,4263.36328125,8.52843224894979,-8.52843224894979,High
12333.0,13470.894,-1137.8935546875,1137.8935546875,9.226413319447822,-9.226413319447822,Low
68880.0,68179.66,700.34375,700.34375,1.0167592189314751,1.0167592189314751,High
34990.0,38613.355,-3623.35546875,3623.35546875,10.355402882966562,-10.355402882966562,Mid
36990.0,30230.736,6759.263671875,6759.263671875,18.273218902068127,18.273218902068127,Mid
51500.0,53816.32,-2316.3203125,2316.3203125,4.497709344660194,-4.497709344660194,High
69988.0,63341.43,6646.5703125,6646.5703125,9.496728457021204,9.496728457021204,High
48880.0,8646.44,40233.5595703125,40233.5595703125,82.31088291798793,82.31088291798793,High
24999.0,25264.44,-265.439453125,265.439453125,1.0618002845113805,-1.0618002845113805,Mid
21990.0,24778.291,-2788.291015625,2788.291015625,12.679813622669394,-12.679813622669394,Low
53990.0,46418.188,7571.8125,7571.8125,14.024472124467493,14.024472124467493,High
38798.0,38126.85,671.1484375,671.1484375,1.7298531818650444,1.7298531818650444,High
19480.0,19081.834,398.166015625,398.166015625,2.043973386165298,2.043973386165298,Low
39888.0,45402.906,-5514.90625,5514.90625,13.825978364420378,-13.825978364420378,High
19999.0,16623.799,3375.201171875,3375.201171875,16.876849701860095,16.876849701860095,Low
104988.0,107920.36,-2932.359375,2932.359375,2.7930424191336156,-2.7930424191336156,High
25790.0,27399.408,-1609.408203125,1609.408203125,6.24043506446297,-6.24043506446297,Mid
60990.0,60705.863,284.13671875,284.13671875,0.46587427242170854,0.46587427242170854,High
19950.0,26269.246,-6319.24609375,6319.24609375,31.67541901629073,-31.67541901629073,Low
72950.0,96410.83,-23460.828125,23460.828125,32.160148217957506,-32.160148217957506,High
58990.0,51559.914,7430.0859375,7430.0859375,12.595500826411257,12.595500826411257,High
7990.0,9418.87,-1428.8701171875,1428.8701171875,17.883230502972467,-17.883230502972467,Low
57999.0,56176.773,1822.2265625,1822.2265625,3.141824104725944,3.141824104725944,High
25490.0,24402.15,1087.849609375,1087.849609375,4.267750527167516,4.267750527167516,Mid
79800.0,85757.875,-5957.875,5957.875,7.4660087719298245,-7.4660087719298245,High
28990.0,27561.953,1428.046875,1428.046875,4.9259981890307,4.9259981890307,Mid
17990.0,16986.426,1003.57421875,1003.57421875,5.578511499444136,5.578511499444136,Low
16990.0,22378.008,-5388.0078125,5388.0078125,31.712818201883458,-31.712818201883458,Low
6990.0,8405.122,-1415.1220703125,1415.1220703125,20.24495093437053,-20.24495093437053,Low
11999.0,10842.601,1156.3994140625,1156.3994140625,9.63746490592966,9.63746490592966,Low
8990.0,8630.794,359.2060546875,359.2060546875,3.99561796092881,3.99561796092881,Low
48888.0,47228.254,1659.74609375,1659.74609375,3.394996918978072,3.394996918978072,High
62990.0,58830.086,4159.9140625,4159.9140625,6.604086462136848,6.604086462136848,High
49950.0,35749.367,14200.6328125,14200.6328125,28.42969532032032,28.42969532032032,High
74990.0,87456.33,-12466.328125,12466.328125,16.623987364982,-16.623987364982,High
32990.0,36501.69,-3511.69140625,3511.69140625,10.64471478099424,-10.64471478099424,Mid
52990.0,55392.332,-2402.33203125,2402.33203125,4.533557333930931,-4.533557333930931,High
36830.0,34776.605,2053.39453125,2053.39453125,5.575331336546293,5.575331336546293,Mid
148566.0,159063.5,-10497.5,10497.5,7.06588317650068,-7.06588317650068,High
24650.0,30759.957,-6109.95703125,6109.95703125,24.786843940162274,-24.786843940162274,Mid
5990.0,5325.228,664.77197265625,664.77197265625,11.09802959359349,11.09802959359349,Low
53988.0,52305.992,1682.0078125,1682.0078125,3.1155216205453065,3.1155216205453065,High
40955.0,46548.254,-5593.25390625,5593.25390625,13.657072167623,-13.657072167623,High
5990.0,8797.214,-2807.2138671875,2807.2138671875,46.86500613000835,-46.86500613000835,Low
47990.0,41058.95,6931.05078125,6931.05078125,14.44269802302563,14.44269802302563,High
6990.0,9037.704,-2047.7041015625,2047.7041015625,29.294765401466382,-29.294765401466382,Low
25965.0,28869.525,-2904.525390625,2904.525390625,11.186309996630078,-11.186309996630078,Mid
16990.0,27974.656,-10984.65625,10984.65625,64.65365656268393,-64.65365656268393,Low
81895.0,82358.15,-463.1484375,463.1484375,0.5655393339031687,-0.5655393339031687,High
22990.0,19934.99,3055.009765625,3055.009765625,13.288428732601131,13.288428732601131,Mid
18000.0,15790.556,2209.4443359375,2209.4443359375,12.274690755208335,12.274690755208335,Low
118888.0,118609.41,278.59375,278.59375,0.23433294361079335,0.23433294361079335,High
7500.0,8474.777,-974.77734375,974.77734375,12.99703125,-12.99703125,Low
11990.0,11658.063,331.9365234375,331.9365234375,2.768444732589658,2.768444732589658,Low
21950.0,19716.318,2233.681640625,2233.681640625,10.176226153189067,10.176226153189067,Low
23950.0,26243.355,-2293.35546875,2293.35546875,9.575596946764092,-9.575596946764092,Mid
35111.0,31381.324,3729.67578125,3729.67578125,10.622527929281421,10.622527929281421,Mid
119950.0,127476.52,-7526.5234375,7526.5234375,6.274717330137556,-6.274717330137556,High
19990.0,19947.979,42.021484375,42.021484375,0.21021252813906954,0.21021252813906954,Low
28990.0,27390.812,1599.1875,1599.1875,5.516341842014487,5.516341842014487,Mid
38887.0,38052.855,834.14453125,834.14453125,2.1450472683673207,2.1450472683673207,High
18900.0,23204.885,-4304.884765625,4304.884765625,22.77716807208995,-22.77716807208995,Low
13990.0,14696.746,-706.74609375,706.74609375,5.051794808791994,-5.051794808791994,Low
21888.0,30238.61,-8350.609375,8350.609375,38.15154136970029,-38.15154136970029,Low
57690.0,41506.438,16183.5625,16183.5625,28.052630438550874,28.052630438550874,High
4999.0,7366.683,-2367.68310546875,2367.68310546875,47.363134736322266,-47.363134736322266,Low
28999.0,25478.0,3521.0,3521.0,12.141797993034242,12.141797993034242,Mid
19588.0,20873.494,-1285.494140625,1285.494140625,6.562661530656524,-6.562661530656524,Low
46990.0,38671.18,8318.8203125,8318.8203125,17.7033843636944,17.7033843636944,High
5999.0,7534.2925,-1535.29248046875,1535.29248046875,25.59247342004917,-25.59247342004917,Low
26977.0,25782.297,1194.703125,1194.703125,4.428598899062164,4.428598899062164,Mid
15990.0,15989.338,0.662109375,0.662109375,0.00414077157598499,0.00414077157598499,Low
8999.0,7606.6724,1392.32763671875,1392.32763671875,15.472026188673741,15.472026188673741,Low
53962.0,56503.293,-2541.29296875,2541.29296875,4.709412121029613,-4.709412121029613,High
45888.0,48372.246,-2484.24609375,2484.24609375,5.413716208485879,-5.413716208485879,High
8990.0,8234.557,755.443359375,755.443359375,8.403151939655173,8.403151939655173,Low
24990.0,38332.85,-13342.8515625,13342.8515625,53.39276335534213,-53.39276335534213,Mid
50750.0,56216.645,-5466.64453125,5466.64453125,10.771713362068965,-10.771713362068965,High
31999.0,25004.38,6994.619140625,6994.619140625,21.858867904075126,21.858867904075126,Mid
25950.0,28793.908,-2843.908203125,2843.908203125,10.959183827071291,-10.959183827071291,Mid
29995.0,27896.94,2098.060546875,2098.060546875,6.994700939739956,6.994700939739956,Mid
32999.0,24782.686,8216.314453125,8216.314453125,24.898677090593655,24.898677090593655,Mid
43888.0,54367.47,-10479.46875,10479.46875,23.877754169704705,-23.877754169704705,High
29990.0,30655.318,-665.318359375,665.318359375,2.2184673537012336,-2.2184673537012336,Mid
26990.0,29469.367,-2479.3671875,2479.3671875,9.186243747684328,-9.186243747684328,Mid
37990.0,41776.246,-3786.24609375,3786.24609375,9.966428254145827,-9.966428254145827,High
7990.0,7234.6055,755.39453125,755.39453125,9.454249452440552,9.454249452440552,Low
54990.0,60858.203,-5868.203125,5868.203125,10.671400481905803,-10.671400481905803,High
23990.0,21146.06,2843.939453125,2843.939453125,11.854687174343477,11.854687174343477,Mid
36485.0,36123.9,361.1015625,361.1015625,0.9897260860627656,0.9897260860627656,Mid
25999.0,31027.041,-5028.041015625,5028.041015625,19.339363112523557,-19.339363112523557,Mid
8990.0,11989.907,-2999.9072265625,2999.9072265625,33.369379605812014,-33.369379605812014,Low
10990.0,9120.462,1869.5380859375,1869.5380859375,17.011265568130117,17.011265568130117,Low
26599.0,18724.951,7874.048828125,7874.048828125,29.602800211004173,29.602800211004173,Mid
33990.0,29949.564,4040.435546875,4040.435546875,11.887130176154752,11.887130176154752,Mid
36740.0,48328.348,-11588.34765625,11588.34765625,31.541501514017416,-31.541501514017416,Mid
40789.0,36817.434,3971.56640625,3971.56640625,9.736856520753143,9.736856520753143,High
34950.0,37758.734,-2808.734375,2808.734375,8.036435979971387,-8.036435979971387,Mid
46888.0,41281.93,5606.0703125,5606.0703125,11.956300785915372,11.956300785915372,High
14460.0,15804.582,-1344.58203125,1344.58203125,9.298630921507607,-9.298630921507607,Low
31987.0,40273.8,-8286.80078125,8286.80078125,25.90677706959077,-25.90677706959077,Mid
27690.0,28993.912,-1303.912109375,1303.912109375,4.708963919736367,-4.708963919736367,Mid
24288.0,26573.412,-2285.412109375,2285.412109375,9.409634837677041,-9.409634837677041,Mid
21990.0,19231.1,2758.900390625,2758.900390625,12.54615912062301,12.54615912062301,Low
8990.0,14185.691,-5195.69140625,5195.69140625,57.79412020300334,-57.79412020300334,Low
68800.0,78151.96,-9351.9609375,9351.9609375,13.592966478924417,-13.592966478924417,High
66980.0,66385.09,594.90625,594.90625,0.8881849059420722,0.8881849059420722,High
53000.0,52839.86,160.140625,160.140625,0.3021521226415094,0.3021521226415094,High
17995.0,17411.459,583.541015625,583.541015625,3.242795307724368,3.242795307724368,Low
31690.0,36087.812,-4397.8125,4397.8125,13.877603344903754,-13.877603344903754,Mid
28490.0,32012.494,-3522.494140625,3522.494140625,12.363966797560549,-12.363966797560549,Mid
13990.0,9994.567,3995.4326171875,3995.4326171875,28.559203839796282,28.559203839796282,Low
11999.0,9748.031,2250.96875,2250.96875,18.759636219684975,18.759636219684975,Low
89988.0,74520.47,15467.53125,15467.53125,17.188437625016668,17.188437625016668,High
21888.0,21819.713,68.287109375,68.287109375,0.3119842350831506,0.3119842350831506,Low
11999.0,15143.965,-3144.96484375,3144.96484375,26.210224549962497,-26.210224549962497,Low
49740.0,40211.13,9528.87109375,9528.87109375,19.15736046190189,19.15736046190189,High
67800.0,65369.71,2430.2890625,2430.2890625,3.5844971423303833,3.5844971423303833,High
16990.0,20617.514,-3627.513671875,3627.513671875,21.350875055179515,-21.350875055179515,Low
17490.0,18106.44,-616.439453125,616.439453125,3.5245251751000573,-3.5245251751000573,Low
7750.0,9325.05,-1575.0498046875,1575.0498046875,20.32322328629032,-20.32322328629032,Low
214880.0,88005.516,126874.484375,126874.484375,59.04434306357037,59.04434306357037,High
21990.0,23700.162,-1710.162109375,1710.162109375,7.776999133128696,-7.776999133128696,Low
27865.0,28132.133,-267.1328125,267.1328125,0.9586679077696034,-0.9586679077696034,Mid
10999.0,12888.516,-1889.515625,1889.515625,17.178976497863445,-17.178976497863445,Low
32888.0,34533.586,-1645.5859375,1645.5859375,5.003605988506446,-5.003605988506446,Mid
276500.0,272228.94,4271.0625,4271.0625,1.5446880650994577,1.5446880650994577,High
39990.0,44152.645,-4162.64453125,4162.64453125,10.409213631532884,-10.409213631532884,High
64567.0,68531.16,-3964.15625,3964.15625,6.13960111202317,-6.13960111202317,High
41990.0,38705.273,3284.7265625,3284.7265625,7.822640063110264,7.822640063110264,High
56990.0,49843.42,7146.578125,7146.578125,12.540056369538515,12.540056369538515,High
19990.0,21720.984,-1730.984375,1730.984375,8.659251500750376,-8.659251500750376,Low
7420.0,8501.389,-1081.388671875,1081.388671875,14.57397131907008,-14.57397131907008,Low
15669.0,13437.852,2231.1484375,2231.1484375,14.239252265620014,14.239252265620014,Low
154000.0,215100.0,-61100.0,61100.0,39.675324675324674,-39.675324675324674,High
66750.0,61050.617,5699.3828125,5699.3828125,8.538401217228465,8.538401217228465,High
51990.0,51850.996,139.00390625,139.00390625,0.2673666209848048,0.2673666209848048,High
18888.0,21338.988,-2450.98828125,2450.98828125,12.976430968074967,-12.976430968074967,Low
42893.0,39639.38,3253.62109375,3253.62109375,7.585436070570956,7.585436070570956,High
42984.0,44752.3,-1768.30078125,1768.30078125,4.113858136166946,-4.113858136166946,High
30888.0,30728.057,159.943359375,159.943359375,0.5178171437937062,0.5178171437937062,Mid
36290.0,44980.062,-8690.0625,8690.0625,23.94616285478093,-23.94616285478093,Mid
72988.0,66993.625,5994.375,5994.375,8.212822655779032,8.212822655779032,High
79990.0,56922.465,23067.53515625,23067.53515625,28.838023698274785,28.838023698274785,High
38778.0,42117.125,-3339.125,3339.125,8.610874722780958,-8.610874722780958,High
17890.0,19183.05,-1293.05078125,1293.05078125,7.227785250139743,-7.227785250139743,Low
109990.0,123800.26,-13810.2578125,13810.2578125,12.555921276934267,-12.555921276934267,High
23369.0,20438.826,2930.173828125,2930.173828125,12.538721503380549,12.538721503380549,Mid
24490.0,25093.99,-603.990234375,603.990234375,2.466272904757044,-2.466272904757044,Mid
9990.0,14735.779,-4745.779296875,4745.779296875,47.50529826701702,-47.50529826701702,Low
